team,adjustPoints,autoPoints,cargoPoints,completeRocketRankingPoint,completedRocketFar,completedRocketNear,foulCount,foulPoints,habClimbPoints,habDockingRankingPoint,hatchPanelPoints,rp,sandStormBonusPoints,techFoulCount,teleopPoints,totalPoints,rocketLowPoints,rocketMidPoints,rocketTopPoints,rocketPoints,ownPoints
frc7162,0.0,0.18037896253003108,2.6808014828566593,0.004456177820599596,0.0,0.004456177820599596,-0.43964520529861084,1.0472863780891633,-1.0718949352544143,-0.012628725901509404,1.3657108963219085,-0.0002837406088694144,0.18037896253003108,0.14851431517456629,2.9746174439241564,4.2022827845433515,1.2420490245636289,0.786473151715422,0.016371416935318652,2.04489359321437,3.1373031857789213
frc7191,0.0,5.946956322667408,-0.4581707563003638,-0.0015049921272125232,0.0,-0.011823078781585172,0.28629090937495,-0.06077878506212646,2.2383759793680937,-0.05512481070180058,0.6028521381145207,0.1098738523530374,5.946956322667408,0.05280890600755432,2.3830573611822516,8.269234898787529,1.325973344899012,-0.3760715306854637,-0.06413381535396044,0.8857679988595881,6.99586080165682
frc7196,0.0,5.093966360710662,6.933959418557241,-0.03167813589648581,0.004654934042013946,-0.025504759037848986,0.08457556379096613,-1.5169047636352766,3.1400703993390064,-0.010748299704872984,1.1468804098698495,0.11433326978486608,5.093966360710662,0.17862412999032823,11.220910227766097,14.797971824841486,-0.7360709501815386,0.31625974517744193,-0.5245402643493184,-0.9443514693534146,14.453532727190911
frc7218,0.0,1.7850881237963425,2.9206053338303497,-0.022756873002926656,0.0,-0.02351045160403041,-0.19506348758801176,2.454801521405392,0.4351273547701546,-0.06141898732860176,1.960551377211804,0.24480722461285084,1.7850881237963425,0.06151793956355219,5.3162840658123045,9.556173711014043,0.6709200149765402,0.683434320549092,-0.09471632664424515,1.2596380088813872,7.132901196300714
frc7228,0.0,4.964050236361109,4.041806179986133,0.0005030016158539915,0.0,0.0,1.0489047129314764,-0.6973616282125853,7.313379284310935,0.4435738291492022,0.023482193738744814,0.3933174278252585,4.964050236361109,0.03654179896761033,11.37866765803581,15.645356266184335,0.13483057521023084,-0.7678009055794183,-0.3389182372023506,-0.9718885675715383,12.867127564893998
frc7230,0.0,2.836362953705677,0.20266014807239036,0.09681406631972607,0.0,0.0045161895587637405,0.12087176939062307,5.024695763808195,3.2671471269033985,0.02512044023956042,-1.096916847501763,0.5045182888596297,2.836362953705677,-0.06543252139536614,2.3728904274740286,10.233949144987893,-0.1998065202773205,-1.1597292145808227,-0.2286416631050132,-1.5881773979631555,5.435530765566125
frc7232,0.0,0.9414448692979837,2.953629943327997,-0.02503368163724119,0.0,-0.016759528141914178,0.3813179691814349,-0.6853211839867221,1.9766585196353543,-0.012578327030945264,0.22445955904679932,-0.25961531252652087,0.9414448692979837,-0.04225578061236823,5.154748022010152,5.410871707321415,0.17936645224769895,-0.13159184181168754,-0.08100983762994046,-0.03323522719392887,5.332541009275149
frc7264,0.0,0.40826605280269423,1.4016897979068423,0.07741944919901814,0.0,0.0,0.47257856045796753,2.3917786021866148,2.708787218995507,0.03570053663299888,0.9071527831583316,0.14626082363049436,0.40826605280269423,0.045408580936093706,5.017629800060682,7.817674455049991,0.42273538717723974,0.3708568312306251,0.0522450062876465,0.8458372246955116,3.599482943064632
frc7267,0.0,3.6460933348756805,7.478818560128367,-0.020927468946604792,-0.005744774841150854,0.0,0.3228794671842536,-0.018044277313955942,0.012256614897450955,-0.07081509721723764,2.0278661153527655,0.14315832271418857,3.6460933348756805,0.0647873016871338,9.518941290378583,13.146990347940307,1.998422295088606,0.06302525511790502,-0.2532756818354953,1.8081718683710162,11.613310508517301
frc7271,0.0,2.8122575433853245,4.830977579366609,-0.023805695583539718,0.0,-0.016843874504773027,-0.07901265921314163,-0.4713137916951072,3.2801492689565843,0.09520555479916724,-0.05891237301551901,0.8114943553493683,2.8122575433853245,0.024703890202110626,8.052214475307675,10.393158226997896,-0.6898788478099833,-0.9137194031228768,-0.46841478636972167,-2.072013037302581,10.879174984513428
frc7293,0.0,5.0990661753552216,6.818963942841623,-0.00027756702225054824,0.0,0.0,0.4111277926401582,3.2590750911317468,3.1320424549442705,0.08718305759048796,0.31983787433359456,0.5933049040928807,5.0990661753552216,0.11790958278494328,10.27084427211949,18.62898553860645,0.9551710009717397,0.04874818728037447,-0.36372743209105335,0.6401917561610612,13.075340824489741
frc7296,0.0,4.067281332270292,10.002298366750939,0.0004900752719820388,0.0,0.0,0.8855266932300783,0.1611426159017769,4.007141955468816,0.03275712042437817,1.139454815939064,0.4341409383435229,4.067281332270292,-0.10551590039716004,15.14889513815882,19.377319086330893,0.599470036344138,0.43445946382840406,-0.24177487466454547,0.7921546255079968,17.50923949431332
frc7298,0.0,1.5244561457801036,-1.0492608496727331,-0.009708578569161056,0.0,0.0,0.7192454009420777,7.04489679927857,1.7553018460140521,0.03904414705161665,2.353714259069852,0.12209802442212893,1.5244561457801036,0.06919215922783367,3.059755255411169,11.629108200469846,1.5124706270055481,1.1542689081744848,0.11247412635053167,2.779213661530564,1.8037457653145363
frc7329,0.0,3.2637103826281773,7.268831327121258,-0.015591556668570369,0.0,0.0,0.07515496016551393,1.6796841354462537,3.516160168506123,-0.10011696064158557,-0.12149920965882692,0.19680612909740589,3.2637103826281773,-0.03234145998198026,10.663492285968555,15.606886804042977,0.2362741330452508,-0.011448469892786035,-0.11954427240183207,0.10528139075063277,13.992810927938008
frc7330,0.0,-0.7639526709363179,0.42068437228016353,-0.019872174164142154,-0.015207113977194799,0.0,0.02486352027843086,-0.13975979590502924,0.8135122981712192,0.03976967077711297,0.8589402556693451,-0.26478463486131326,-0.7639526709363179,0.11750595058658576,2.0931369261207258,1.1894244592793768,-0.8138565016356032,-0.4695966851230654,-0.05414502902988404,-1.337598215788553,0.19704013906984352
frc7409,0.0,2.7346686085986844,1.788438253149873,-0.002509411806531804,-0.002509411806531804,0.0,-0.2759834990428764,0.25016365227163223,4.431165878176596,0.26684373027810193,1.3741216692128988,0.39424834756948707,2.7346686085986844,-0.00935225490875344,7.593725800539367,10.57855806140968,0.28747459422602817,0.08469117761476606,-0.38747332527693423,-0.015307553436139433,11.240515200445461
frc7414,0.0,2.876551160230686,2.290596550726371,-0.03426483576025159,0.0,0.0,0.083850060145438,0.5109615453721496,3.5571741168737043,0.07953678432289554,4.618299495919639,0.30792693619606165,2.876551160230686,-0.05422401900283393,10.46607016351971,13.85358286912255,2.199108462989579,1.0665180816698336,-0.19032448271345487,3.0753020619459575,13.579087314339592
frc7416,0.0,2.65307384854496,4.809621939839334,-0.0072779305364884415,0.0,0.0,0.057872265857587764,-0.3489824428264325,3.8146008536488867,0.076986332159557,5.766772384320527,0.4633313587975902,2.65307384854496,-0.0326492093186803,14.39099517780874,16.695086583527267,3.8567471311683343,-0.8855316380351522,-0.5436076057277408,2.4276078874054408,17.164295112649064
