0,0,15,false,"AutoRun","AutoRun","AutoRun",15,0,false,0,35,"None","Parking","Levitate",false,1,10,0,"LRL",0,89,164,0,10,11,0,10,78,189,2,2,3,3,3,3,40,"2018chcmp_qm29"
0,38,53,true,"AutoRun","AutoRun","AutoRun",15,10,true,9,40,"Parking","Levitate","Parking",false,2,5,3,"LRL",0,168,228,0,0,127,0,0,41,286,0,1,0,0,3,3,20,"2018chcmp_qm29"
0,30,45,true,"AutoRun","AutoRun","AutoRun",15,8,true,7,30,"Climbing","None","None",false,1,30,1,"RRR",2,102,142,0,0,26,0,0,76,217,0,1,0,0,0,1,10,"2018chcmp_qm3"
0,0,15,false,"AutoRun","AutoRun","AutoRun",15,0,false,0,65,"Parking","Climbing","Levitate",false,1,55,2,"RRR",1,215,305,10,0,94,0,0,111,375,2,2,0,0,3,3,25,"2018chcmp_qm3"
0,18,33,true,"AutoRun","AutoRun","AutoRun",15,0,true,9,65,"Parking","Climbing","Levitate",false,0,5,1,"RLR",0,136,246,0,0,0,0,10,136,284,2,3,1,3,3,3,45,"2018chcmp_qm30"
0,18,33,true,"AutoRun","AutoRun","AutoRun",15,0,true,9,65,"Climbing","Parking","Levitate",false,1,0,3,"RLR",0,281,391,10,10,125,10,10,136,424,3,3,3,3,3,3,45,"2018chcmp_qm30"
0,22,37,true,"AutoRun","AutoRun","AutoRun",15,0,true,11,65,"Parking","Levitate","Climbing",false,0,25,3,"LLL",1,223,313,0,0,87,10,0,126,375,1,1,0,1,3,3,25,"2018chcmp_qm31"
0,10,25,false,"AutoRun","AutoRun","AutoRun",15,5,false,0,10,"Parking","None","Parking",false,0,25,0,"LLL",1,117,137,0,10,41,0,0,76,187,0,0,2,2,0,0,10,"2018chcmp_qm31"
0,16,31,true,"AutoRun","AutoRun","AutoRun",15,1,true,7,65,"Levitate","Parking","Climbing",false,0,0,1,"LLL",1,103,198,0,10,15,2,0,86,229,1,1,2,2,3,3,30,"2018chcmp_qm32"
0,22,37,true,"AutoRun","AutoRun","AutoRun",15,2,true,9,90,"Climbing","Climbing","Levitate",true,0,25,4,"LLL",0,211,336,10,0,101,0,10,100,398,3,3,1,1,3,3,35,"2018chcmp_qm32"
0,32,47,true,"AutoRun","AutoRun","AutoRun",15,5,true,11,35,"None","Parking","Levitate",false,0,10,3,"RLR",0,257,317,0,0,136,10,0,111,374,1,2,0,0,3,3,25,"2018chcmp_qm33"
0,0,15,false,"AutoRun","AutoRun","AutoRun",15,0,false,0,65,"Climbing","Parking","Levitate",false,2,0,0,"RLR",0,126,206,0,0,0,0,0,126,221,0,0,0,0,3,3,15,"2018chcmp_qm33"
0,18,33,true,"AutoRun","AutoRun","AutoRun",15,0,true,9,30,"Levitate","None","None",false,3,30,1,"RLR",4,157,232,0,10,11,10,0,136,295,1,3,2,3,3,3,45,"2018chcmp_qm34"
0,20,35,true,"AutoRun","AutoRun","AutoRun",15,4,true,6,90,"Levitate","Climbing","Climbing",true,1,115,4,"RLR",1,262,382,0,10,126,0,10,136,532,0,0,3,3,3,3,30,"2018chcmp_qm34"
0,18,28,false,"None","AutoRun","AutoRun",10,9,false,0,65,"Climbing","Parking","Levitate",false,2,10,2,"RRR",0,202,307,0,10,61,10,0,131,345,1,3,2,2,3,3,40,"2018chcmp_qm35"
0,12,27,true,"AutoRun","AutoRun","AutoRun",15,0,true,6,65,"Levitate","Parking","Climbing",false,2,10,1,"RRR",0,120,215,0,0,70,0,10,50,252,1,2,1,1,3,3,30,"2018chcmp_qm35"
0,18,33,true,"AutoRun","AutoRun","AutoRun",15,1,true,8,65,"Levitate","Climbing","Parking",false,2,0,3,"LLL",0,196,286,0,0,78,6,5,112,319,1,1,1,1,3,3,25,"2018chcmp_qm36"
0,20,35,true,"AutoRun","AutoRun","AutoRun",15,7,true,3,40,"Parking","Parking","Levitate",false,0,10,1,"LLL",0,180,265,0,10,35,10,0,135,310,3,3,2,3,3,3,45,"2018chcmp_qm36"
0,20,35,true,"AutoRun","AutoRun","AutoRun",15,0,true,10,40,"Levitate","Parking","Parking",false,0,25,3,"LLL",0,206,291,0,0,70,0,0,136,351,0,3,3,3,3,3,45,"2018chcmp_qm37"
0,0,10,false,"None","AutoRun","AutoRun",10,0,false,0,65,"Levitate","Parking","Climbing",false,0,0,0,"LLL",1,109,204,0,0,40,0,10,69,214,1,1,1,2,3,3,30,"2018chcmp_qm37"
